,text,label
199,"Branco fazendo branquice. Quando o escandinavo resolve salvar o mundo, sai da frente que lá vem discurso grandioso, em inglês perfeito. Que preguiça.",False
2680,Vc & paulo freire @fernandohaddadoficial,True
656,FDPUTA!,False
340,Interna essa coisa,False
2285,"Eduardo bolzo - Antes das eleicoes: vamos nomear somente por perfil técnico. Depois: para ser embaixador, estou estudando historia pela internet. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 hahahahahahahahahahahahahahahahahahahahahahahahahahahahahah",True
620,Nojento,False
993,Joice mente tão bem que até mesmo ela acredita na própria mentira. Triste fim. Triste ,False
4347, além de ser uma mulher da verdade e muito linda,True
693,"Brota em mim @marcofeliciano , eu e tu, no mano a mano. Verme",False
2180,"Com um congresso frouxo, o STF continuará reinando. É muito rabo preso entre todos aí. Dos antigos congressistas, já esperávamos os conchavos. Dos novos, só decepções até o presente momento.",False
227, vai se fuder globolixo,False
192,Noussa. Quanta hipocrisia.,False
2368,O próximo a perder será o Trump,True
3063,Amado,True
182,A cada dia rumamos para o fortalecimento da ditadura de criminosos,False
2177,"Kkkk... Piada né? A atitude é legal, MAS o congresso criou essa lei pra se proteger e roubarem em paz e por sua vez vem o STF que protege corruptos e criminal de colarinho branco.",False
1194,FDP,False
729,"Falso pastor, o Brasil está cheio deles🤮🤮",False
2970,Esse sim foi um grande dia!!!,True
984,Como ela pode fazer isso? Muito falsa,False
3601,"Verdade ! Apesar de concordar com a fala dele , acho não deve falar o q pensa !",True
2659,te amo presidente🥰🥰🥰,True
1110,"Esse Presidente é totalmente Perverso e incompetente. Quem tá por Trás de toda essa desgraça ao Povo Brasileiro, é Banqueiro Ministro. O Povo está sendo usurpado por uma Quadrilha intitulada de GOVERNO, com o total apoio do Congresso Nacional.",False
1145,Tenho nojo desse demónio! Que o senhor: Deus ti repreendam santanista!,False
306,Isso é mais do que constrangimento! Cretino,False
2560,@kennedyanf já vi que vc é muito bom em postar vídeos falando sobre reportagem. Mas vou medir agora o tamanho da sua arrogância ou o tamanho da sua humildade pra reconhecer o motivo do silêncio. Esperando seu argumento.,True
3138,Parabéns professor,True
1776,"VÁ TRABALHAR MINHA SENHORA, PROPAGANDA NÃO LHE CAI BEM....",False
3906, Deus é justo,True
4193,"Eu não sei muito bem como foi esse tal de AI-5, mas vc não acha que teriam que medidas extremas se um grupo começasse a sequestrar aviões, matar autoridades como policiais?",True
3335,Merece! Saudações gaúchas!,False
1321,Malandro,False
4429,"Assim como no Brasil elegem,caneta azul a música do ano, lá fora eles elegem uma criança a personalidade... ",True
3206,"Haddad foi grande ministro, prefeito da maior capital, p quase foi presidente da república,muitas feke News contra do adversário",True
1317,"Kd a burguesia que tanto apoia esse bosta, rapaz esse verme só chegou para destruir o país. Esse cara é uma vergonha mundial. Ricos que vive de mamada sim, esses apoiam ele.",False
4417,"Só pq sabe falar alto e o que algumas pessoas querem escutar, não quer dizer que ela vai resolver todos os problemas do planeta. Apontar problemas é fácil quero ver resolver",True
3389,Quem não votou tb ajudou a elegê-lo,True
486,#CalaEssaMatracaLADRÃOdosCofresPúblico,False
956,Todos os podres querem ser lider. Inclusive os filhotes mimados. O respeito entre voces nao existe.,False
417,"@cartacapital é um lixo, não serve nem para usar como jornal para meu cachorro fazer xixi. 🤮🤮🤮",False
2435,"Toda foto sua com freixo aquece meu coração. Quero ver o senhor aqui no Rio, ano que vem!!",True
2924,Gata de mais,True
181,Os piores bandidos tão aí STF LIXOS,False
2458,Fernando voltou a ser prefeito! Cabelo tá igual!,True
4233,"Triste isso....força e acabem com esse racista por falta de decoro, por violência e racismo declarado",True
1056,"@bolsonarosp o besta fera do noblat sempre fala tic tac no blog dele envolvendo vocês !com essa corja maligna do congresso ,STF ,mídia , jornalistas como esses diabos do noblat ,Fábio panunzio ,Reinaldo azedo ,Raquel sheirabosta ,José Simão ,George marques ,todos da globo enfim que perseguem @jairmessiasbolsonaro ,esquerda só teria solução com uma intervenção divina @bolsonarosp !Deus tinha que fazer uma limpeza com essa corja maligna @bolsonarosp",False
1065,Se tivesse ganhado uma branca seria contra né cara de pau.,False
2539,Esse jornalista que faz essas perguntas é o mesmo que a ofendeu?,False
2792,O Brasil está no caminho certo! Parabéns presidente Bolsonaro parabéns a todas as equipes de ministros que compõem a sua equipe!!,True
392,"Vagabundo, safado.",False
2853,"O que vocês da familia Bolsonaro fizeram foi histórico! Vocês são a prova viva de que com real determinação e real força de vontade o ser humano chega aonde ele quiser chegar. Admirarei eternamente seu pai.  Apenas para frisar = até 2 anos atrás eu era esquerdista, e eu era totalmente anti-bolsonaro. Obrigado por abrirem meus olhos a tempo. ",True
1450,Só fala besteira essa Benedita não fala nada não tem um projeto um quadro de um policial matando uma pessoa isso e homenagem pelo amor de deus Benedita vai aparecer com trabalhos projetos para o bem do povo não com esse mimi q isso não cola mais não,False
4401,Hitler e Stálin tb já foram capa da Times por serem escolhidos personalidade do ano,True
68,Porque é suja e adora dinheiro alheio,False
1148,BOLSORATO,False
468,Que absurdo. É muita petulância desse presidiário.,False
3044,Parabéns!,True
3707,Parabéns,True
1643,Maldita safada vc vai pagar caro ainda,False
2927,Não tem o que discutir!! Lindíssima! E que discurso!! ,True
1560,Que seja condenado,False
820,Um horror meu Deus esse Sr se diz cristão  manda espancar Jesus pode descer e incineraram esse Que se diz Pastor ,False
2057,So lixo,False
4298,Onde foi feita essa Pesquisa na sede do PT,True
2702,Cheio de Moral ao Lado do companheiro Paulo Freire,True
2551,Esse não é escritor! Merece um processo. Chega dá mal estar 🤢,True
4026,"Oi boa tarde isso é ruim , eu nunca vi isso tô doido não pode acontecer nunca o salário mínimo e pouco pagar imposto 13 salário",True
3813,Tem que ser matida para o bem do nosso Brasil..,True
3776,Parabéns Benedita pela indignação.,True
3690,Amei sua fala Benedita,True
3067,Parabéns Hadade!,True
176,Esse Congresso bandido tem mais poder que o presidente!!!,False
4046,"Esplicar isso para um eleitor do bozo , é mesmo q dá remedio a defunto kkkkkkkkk",True
3891,O MINISTRO FACHIN MERECE NOSSO RESPEITO!!!!,True
4372,Essa menina não tem nada de importante só por que protestou?,True
4114, VERDADE,True
605,Tenho pavor desse cara,False
2116,"Isso a Globo Lixo, não divulga!",True
2107,Safados marxistas,False
4362,Curtem os comentários fortalece a união . Os ricos se incomodam tanto que aparecem aqui pra comentar,True
3169,Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória,True
2773,O BRASIL É NOSSO E NÃO VAMOS ENTREGAR MAIS.,True
788,Isso é bem a cara desse débil ser ,False
2408,"Desta vez a criança se perdeu... exagerou no drama, como se aquilo que disse é uma infantil verdade... seu apoio no marketing falhou feio, desta vez. E olha que eu sempre fui apoiante da causa por ela defendida... mas se perdeu feio, poderia ter sido mais equilibrada. Pena...",True
1539,Joice Rasselman é uma maluca,False
3467,"A maior oposição ao governo, infelizmente, vem de dentro: são Moe,Larry e Shemp.",True
792,"E ninguém vai fazer nada contra esse sujeito??? Não é possível que depois de falar isso, não irá acontecer nada contra ele!!!!",False
226,Globo ridícula !!!!!,False
2166,"Esses Ministros abutres do STF, Se julgam acima de tudo e de todos.",False
4197,Ameaçou o Presidente? Tua credibilidade é zero,True
1428,Esses filhos parecem que querem destruir o pai.,False
3592,sei não. . .,True
1673,"Eu fico olhando esse povo besta do contra, ter raiva do Lula e do PT, não diminui o FATO que vc foi um otario pau no cu de ter votado no Bolsonaro . . . Faz a arminha ",False
1512,Até quando vamos suportar estes INSANOS ?? MINIONS DESGRAÇADOSSSSS ! SERA QUE 33 MILHOES QUE NAO FORAM VOTAR VAO FICAR COM A BUNDA NO SOFA NOVAMENTE ?? ELES NÃO SAO MAIORIA PELO AMOR DE DEUS ! OU JUNTAMOS 47 MILHOES COM QUEM NAO VOTOU. E ENTERRAMOS ESTES MALDITOS NAD URNAS EM 2022 OU NADA SOBRARÁ!!!,False
3926,amém. ...que a justiça continue trabalhando,True
4183,Esses filhos do presidente só falam besteiras e atrapalham o pai.,True
2787,"Parabéns, felicidades Alexandre Garcia.",True
2247,Ô Bachelet....,True
1478,Atitude intolerável! Cadeia para esse deputado estúpido e imbecil! #forapsllixo,False
3627,"Concordo plenamente com sua fala, e o maior sábio é ficar em silêncio para evitar os inimigos.",True
4304,É verdade!!!,True
1501,Bando de vagabundo!,False
1508,"PSL , partido de bandido.",False
4190,ele quer holofote entao que use a imprensa pra divulgar as boas coisas do governo e nao pra abastecer os vermelhos com.narrativas do passado.,False
3912,Esse é ,True
27,Sua TONTA SAFADA,False
2257,"Acabei de ver um print dessa postagem com a seguinte legenda: Parece piada, mas é sério. Ele está comemorando a invasão da Polônia pelo exército da Alemanha de Adolf Hitler!!! A Polônia foi invadida pelos Nazistas em 1 de setembro de 1939, deflagrando a Segunda Guerra Mundial. Somente um fascista comemoria esta data. Aliás, Hitler sempre foi admirado por pessoas radicais, fascistas e de partidos de extrema direita. Ri e não foi pouco!!! ",True
222,Globo lixo,False
3490,Será que a Janaína está tão sensata assim! Eu tô achando que ela tá bem em cima do muro!,True
1849,A TIME JÁ ELEGEU HITLER A PERSONALIDADE DO ANO. NESSE CASO PERDEU TODA CREDIBILIDADE. DAR AUDIÊNCIA P UM MENINA DE 16 ANOS É SINAL DE SICIEDADE DOENTE.,False
143,QM deve teme.. UM ESTADO COMUNISTA E NAZISTA AGE IGUAL.. ACABEI LEMBRANDO D MADURO E DE CUBA..,False
2939,"Pra mim conta mais valor ainda, o discurso dela, o seu posicionamento firme e empoderado. Meus parabéns à essa bela (por dentro e por fora) MULHER!!! ",True
4063,"Faz que nem o comercial da Porto Seguro, “senta e chora” kkkkkk",True
3403,"Nenhuma dúvida ,mas tá todo mundo caladinho",True
1782,Foda-se.,False
1255,O destruidor do futuro!,False
1068,"Mais de qq forma ta muito estereotipada, vale pela representação mas falta pela veracidade",False
149,Pq essas merdas são votadas rapidinho e coisas importantes não são ,False
819,"Exemplo de pastor, cidadão de bem, só que não.",False
561,O grupo pra fazer você ir pra o iferno,False
260,"Isso passou dos limites, porque a Globo não é punida?deveria ser, só fala as notícias distorcidas e falsas.",False
1235,Chupa bandidagem que votaram neste cara,False
331,Tudi lixo e me admiro mães levando crianças lá ,False
4119,Não precisa de AI5 O que venha o Artigo 142 já.,True
3246,Homenagem merecida!!,True
179,"Mas criminalizar o MST essa bosta que sabemos que é realmente criminoso esse STF vergonha não só nacional, mas INTERNACIONAL!!!",False
119,"O MAIOR ERRO E DIZER QUE ELE DIZPORQUE NA VERDADE ELE NAO DIZ NADA, APENAS CAGA PELA BOCA..",False
1072,Porque sempre dizer se é Negro ou Branco? A mulher é linda. Título mais que merecido! Chega desta coisa do PT de dividir os povos! Não cola mais!,False
1324,VA GA BUN DO,False
3056,Meu presidente é você!!!,True
1829,Piada essa Guria aí,False
2387,"Isso já está casando , sempre as mesmas notícias ,as mesmas coisas ,esse povo não faz nada de bom , e não tem como tirar eles de lá ,complicado essa situação que estamos ",True
1622,até cego ja viu que vocês não prestam ,False
4188,Já começou atacar???,True
4437,O Brasil lutando para sair da Grota e alguns preocupado com a tal de Greta. Vamos ficar até quando nessa?,True
3973,,True
3876,Boa Fachin,True
2881,"Ele é linda pois a natureza dela é maravilhosa, e transborda beleza pelo simples fato de ser natural em sua essência. Bela",True
1922,Ele apenas falou a verdade. É uma pirralha mesmo.,False
3106,"Mas, bah, tchê! Parabéns! Merecido!",True
1657,BANDIDO PIOR DO QUE VOCÊ AINDA!,False
3768,Benedita é uma grande voz que representa o povo. Escutem essa mulher!,True
3922,Maravilha parabens,True
1603,"O satanás encarnado quer ficar livre da condenação p sitio de Atibaia, para continuar infernizando a vida dos brasileiros de bem .",False
2162,Intervenção militar já !!! Acaba STF não serve pra nada mesmo...@joicehasselmannoficial,False
3020,Belíssima ,True
2857,Nesse pode acreditar pois Alexandre Garcia é de respeito ,True
2340,Queridos ,True
2093,São uma cambadas de vagabundos,True
2701,Lindesa.,True
206,Belo disfarce hein bandidagem ,False
2203,Só gente débil vota numas carniça dessas,False
1597,Lulaladrao. Teu lugar é na cadeia ...,False
1005,Lula foi ministro??? Credo eu não sabia,False
2105,Sem surpresa ... vinda dos ratos,False
2604,"Em nome de Jesus que esse topete ridículo se desfaça!!!!!! Se esse é um homem cristão, o mundo já acabou e não vimos.",True
604,Falso profeta....Isso eu sempre soube...Nunca gostei da tua cara.,False
4291,@jessykazc @naiaracrisc @gabrielxaviers @gabrielxaviers vejam até o fim,True
2631,"Aí Haddad, o que você acha do rascismo?",True
1503,Boa noite que Os Deputados FEDERAls das Esquerdas Tomem Uma providência sobre esse descarado Deputado federal escroto racista esse laranja estragada  do PsL esse já aprontou Muito sem nem Uma punição ele é Deputado federal pago p povo Brasileiro ele não está aí só Para defender os militares estão para fazer ó seu trabalho que está Fazendo porca mente Ele É louro de olhos azuis fora idiota nem que tivesse nascido na Suiça Ele não tem direito de ser Preconceituoso com Nimquém Ele já passou de todos os limites fora esse coronel Facista Chantagista é racista,False
815,Como pode um homem Que se diz representante de Deus falar assim???E para piorar esse povo BURRO que acha que esse homem merece créditos!!!,False
2338,Vou assistir,True
3653,"Parabéns deputada pela sua fala, brilhante intervenção no plenário, uma voz firme quantra o preconceito. E viva o dia da concorrência negra.",True
2856,"A esquerda não sabe mais o que fazer para derrubar Jair Bolsonaro. As esperancas deles estão acabando. Já a nossa esperança, essa jamais se abalou. QUEM ESTÁ CERTO, NÃO TEME! ",True
2300,@maldonado_bru Esse fernando ñ enxerga a realidade!,True
1810,Ainda da audiencia para essa pessoinha..galera vamos deixar de seguir essa senadorinha..mto ridiculo os post dela,False
4239,O que que esse paria social ganhou destruindo a placa. Que grupos estão por trás disso?,True
3386,Essa culpa eu n carrego ,True
37,Quem quer saber oq vc pensa comunista corrupta vc deveria estar na cadeia !,False
3279,Parabensss,True
1162,É o pior,False
3408,Nunca houve dúvidas por partes dos sensatos e consciente s,True
2876,E graças as lutas de muitas o Miss Universo tá deixando de ser um concurso somente de beleza.,True
413,"Essa nossa imprensa, me dá asco!",False
990,"Tá mais pra demônio, mesmo.",False
3021,Pq choras globeleza?  Real representatidade. ,True
2593,Aleluia irmão:s,True
3331,Parabéns merecido,True
369,"Muito bem respondido a esses carniceiros da imprensa marrom brasileira...o silêncio as vezes é melhor do que mil palavras ...basta ser bom entendedor .. globô bolixo,Uol e grupo",False
1356,"Ele podia cansar de passar vergonha, está cavando cova pro governo.",False
2623,"Mestre eu sou seu fã ,votei e sempre votarei no Sr.",True
208,Tomou ridícula!,False
3266,Meu professor merece muito...,True
214,"Esquerdista mentirosa , saia daí antes de ser demitida se liberte dos Comunista marinho .",True
1686,Moro Limpou Num Bumbum de Temer Aécio e Bolsonaro,False
1879,Grande Merda ,False
3126,Parabéns merece,True
2508,Lindos! ,False
2882,"Fiquei feliz com isso, mas ainda sim contrariada pq tbm não gosto de concursos de beleza. É uma conquista da pele, porém ainda estamos presos a uma mulher magra, traços finos bem no padrão modelo. Até qdo as mulheres mais lindas serão as do padrão modelo? Que bom que para além do corpo, ela teve uma presença discursiva importante tbm.",True
4195,Há um ditado que boca fechada não entra mosquito.,True
1697,Super PIRRALHA!! Parabéns Mito.,False
3158,Você merece,True
2308,Imperdível,True
1131,"Que beleza de governo para os trabalhadores!! Era isso o que vocês da imbecil direita, que também são trabalhadores queriam?",False
4464,Pensei que ia ser o presidente do Brasil,True
1774,PIRRALHA E FUTURA BABACA FRUSTADA...SERÁ NO MINIMO UMA FEMINASI PELUDA...,False
4380,Lamentável,True
2736,Que fase chegamos ...,True
4453,"Grandes coisa, pro meu país não acarretou em nada",True
3901,Parabéns,True
637,Só maracutaia!!!,False
3352,Era só o que faltava,False
3523,"Um Reino divido não subsiste! então, tá na hora do capitão unir o que o filho tá dividindo...",True
1775,"INVESTIDORES NÃO SE IMPORTAM COM PIRRALHAS, INVESTIDORES SE IMPORTAM COM UM PAIS QUE LUTA CONTRA CORRUPÇÃO E PRENDE SEUS CRIMINOSOS...A MENOS QUE ESSES INVESTIDORES SEJAM DE ESQUERDA...AÍ ELES AINDA VEM PARA CÁ, NO MÍNIMO A ESPERA DE UMA APROVAÇÃO PARA CULTIVO DA CANABIS..",False
4005,Eu acho é pouco quem mandou fazer arminha🤣🤣🤣🤣,True
2513,Que luxo!!! Dois amores ,True
1655,Lula é só um criminoso CORRUPTO inelegível com duas cadeia no rabo. Ano que vem volta para cadeia o safado,False
15,Q mulher ordinária,False
3656,Perfeito ,True
674,"Baixe a bola você, miliciano virtual de fake news.",False
1484,Racismo é crime inafiançável. Tem que tirar o mandato desse canalha.,True
1415,"Engraçado como é a política..Bolsonaro sempre defendeu abertamente a ditadura Militar e mesmo assim vc trabalhou para elegelo e se eleger nas costas deles agora tah revoltadinha com declarações do filho,se enxerga cara de pau",False
2416,Bravo ,True
2421,"A Greta nao está sozinha, tem muitos adolescentes fazendo belos trabalhos, invlusive o nosso hermano Bruno Rodriguez, com um discurso forte e combativo, que me encheu de esperança de ver os terráqueos despertarem para cuidar do seu planeta, ja que sem ele a vida é impossivel.",True
3447,Ae é uma verdade!!!!!!,True
2605,"Imagino que o Senhor Jesus esteja decepcionado com certos cristãos, que professam serem homens de Deus",True
3900,Graça a deus q os sros não compra Deus,True
902,Esses aí são cachorro morto que ainda morde...precisamos ter td cuidado com o que vem do capiroto,False
2375,À vitória! ,False
2195,É complicado o desmame dessa turma da esquerda. Se acostumaram com a grana fácil desviada dos cofres públicos e agora esperneiam com a seca total.,False
4273,#ForaRacista!,True
1665,Eu sou PT. Fora louco Bolsonaro,False
868,Coitado!,False
1935,"Fazer discurso forçado agora da prêmio, e ainda tem quem dê moral, vamo ver próxima eleição quem vai se escorar no presidente, de novo...",False
632,Pastor do diabo,False
3092,Estaríamos tão bem representados se o @fernandohaddadoficial fosse o nosso Presidente.,True
1656,"Gleise, vc irrita d+ os robôs nazifascitas, eles só vivem aqui! Continue assim!!  #morojuizladrão",False
694,"A maioria dessa bancada evangelica usa o nome de Deus em vao. É só fachada pra encobrir a verdadeira podridao que eles carregam no coraçao, so",False
1863,PIRRALHA !!!!!(ela parece irmã do brinquedo assassino ),False
3353,Cumprindo promessas... ,True
2971,"@manueladavila mas pelo menos a cada ano, pq eu não resisto e assisto sempre, os organizadores vêm aumentando os momentos de fala e expressão de conquistas e personalidade das candidatas além da beleza... Ainda são muitas falas de efeito, c/ conteúdo midiático, mas algumas estão muito sensatas e empoderadoras APESAR do contexto concurso de beleza...",True
122,"Venezuelanos correm para o território brasileiro pedindo socorro,e esses esquerdistas que só pensam no poder apoiando aquele filho da puta daquele psicopata. Falei",False
1283,Desgraça,False
4129,"Pode até ser, mas o Brasil precisa disso, o Brasil precisa de uma guerra, pra voltarmos as origens, sentimentos e a nos respeitar como pessoas e naçao",False
3030,Nos 48 do segundo tempo 2018 me fez feliz ,False
2198,LEI DE SEGURANÇA NACIONAL NESSES TRAIDORES DA NAÇÃO!!!,False
434,Mal feitores vão queimar no zinfa dos infernos raças de viboras,False
1745,"Aiii por favor, ela é uma pirralha mesmo....",False
3382,Tá acabando com o país,True
1182,"Pra mim não é surpresa, acho é pouco para os idiotas que votaram nele, tô ferrada mais eles tbm",False
2254,Comemorar a invasão da Polônia? É um absurdo a falta de conhecimento da história!,True
296,velho nojento 🤮,False
3556,"Achei desnecessário a fala dele, esse tipo fala so prejudica o nosso presidente. Muito cuidado no que falar",True
4168,Existem os ingênuos e os canalhas... Janaína é ingênua!,True
4069,"O que ele fala sempre tem interpretações diferentes ,pelo amor que o povo tem pelo pai ,deveria mesmo ficar. Calado ,e falar o mínimo possível .",True
1633,"Vc tem problema Gleisi, a maioria do povo Brasileiro que o Luladrao Preso.",False
3282,Parabéns professor! Merecido.,True
834,Sou evangélica e me envergonho desse lixo que sai por aí pregando que Deus é amor e incentiva o ódio.#ForaFeliciano,False
941,"@carla.zambelli eu gosto do seu trabalho e adimiro você, o melhor remédio ignore a Joicehasselmann, ela não merece perda de tempo com ela, já está acabada!!!",False
2580,Meu Deus é uma guerra entre o bem e o mal! Vem logo senhor Jesus!! Que Deus abencoe a vida do nosso presidente Bolsonaro e sua familia!Deus tenha misericórdia do nosso Brasil e nos livre desse mal.,True
341,Meu deus isso é nojento,False
2218,"Só os PTRALHAS, lixo do Brasil",False
1914, bonequinha da mídia..,False
1926,Pirralha boba!,False
4320, 2022 nos voltaremos,True
3767,PARABÉNS Deputada Benedita ,True
888,@carla.zambelli enquanto vc apoiar meu presidente eu tô contigo... E joissi q se lasque para lá com as paranoias e mentiras dela!,False
1000,Kkkkk #joicetraidora,False
1224,De roubo vocês são PhD.,False
1143,ALGUÉM PODERIA ME INFORMAR SE ESSE COISO É GENTE OU UM DEMÔNIO ENCORPORADO?,False
4016,"Bem feito, colocaram ele ai, agora aguenta. Estes premios deveria ser só para quem votou nele.",True
1898,Pirralha... aposto que ela usa canudinho no @mcdonalds ,False
943,Essa mulher é perigosa e só olhar pra perceber...,False
905,"@joicehasselmannoficial TOLA, MESQUINHA E ARRUINADA.",False
3673,O Brasil nao podem ter racistas porque Uma naçao forte e Uma pais desenvolvido so cresce com a uniao de todos um presiza do outro,True
4007,"E direitos, fora bolsonaro",True
3133,Parabéns Professor!!,True
196,Imbecil,False
1651,#carnicadosinfernos ninca mais ! Já Já jaula de novo!🤮🤮🤮🤮 ovo na cara é pouco dessa quadrilha!,False
2004,Não suporto mais tantas asneiras e imbecilidade desse estúpido. Acorda Brasil do sono da ignorância Ninguém solta a mão de ninguém. #LULAÉINOCENTE #LULALIVREJÁ #CADÊAPROVA? #EusouLula Recife PE Lula foi e sempre será o melhor e honesto presidente do Brasil e único Presidente que fez pelo povo Brasileiro o que nenhum outro presidente quiz fazer e pelo Brasil. Ninguém solta a mão de ninguém.,False
925,🤣🤣🤣🤣🤣🤝 ela ainda não viu nada. Sentirá muito essa senhora no futuro bem próximo.,False
3726,Estamos juntos! Somos Brasil! Somos de todas as cores!,True
1524,Nossa que emocionante  ... é muita cara de pau ... 🤦‍,False
719,"Fala de bolsominio: A culpa de tudo é da esquerda,blablabla",False
1882,E O TRUMP HJ TB MANDOU UM RECADO PRA PIRRALHA . PENSO QUE POR MAIS BOA INTENCAO QUE TENHA ELA DEVA CONHECER IN LOCO AS COISAS PRA EMITIR OPINIAO.,False
1805,Ridicula,False
1803,"Menina stressada , postagem desnecessária. Vc quer dar Ibope pra tirar a razão do presidente. Bjsss",False
2582,Bolsonaro chegou na hora certa para livrar o Brasil da situação crítica que estava. e segue a mudança! ,True
2524,Amo demais ,True
2552,Damaris me representa ,True
3639,Parabéns falou tudo e muito difícil ser Negro neste País,True
4478,"A TIME escolhe quem eles quiser, isso não significa nada !!",True
3805,"Parabéns ministro, vc esta do lado dos Brasil e dos brasileiros de bem ",True
2952,Rainha nossa!!! Lute por esse povo tão judiado!!!,True
476,Eu não aguento mais olhar essa cara lavada do luladrão,False
4477,"Tantas coisas importantes para resolver e ficam dando ênfase para uma menina, que francamente, não me diz NADA!!!!!",True
335,Que imbecil.,False
1931,"Personalidade do ano deveria ser a primeira Dama Michelle Bolsonaro, que tá fazendo se tudo pra ajudar os menos favorecidos. Não essa Pirralha.",False
882,Essa coisa esta se achando demais,False
165,"Pessoal , vamos nos unir sempre. Kim e MBL são nossos aliados. A esquerda deste país se junta e não têm caráter. Ponto. A direita precisa ser firme. Um ou outro ponto poderá ser divergido. Normal. Conversem. DIREITA sempre. Unidos é que vencemos eles. Kim é um político honesto. Ele só precisa ter maldade. E sair do DEM. Claro",False
416,"Essa imprensa suja e nojenta, criminosa, estamos fartos disso.",False
4112,É só mais um factoide. Não é tão difícil assim de perceber a dissuasão que eles fazem!!! ,True
2232,"Moram no Brasil, mas não têm alma de brasileiro. Limpam a consciência com papel higiênico...",False
1814,Continua pirralha !,False
2705,Ícones!!! ,True
2168,MILITARES FECHA O SUPREMO! !!!!! MOURÃO! !!!!!,False
3945,"É isso ai,Fachin",True
2200,"Só tem lixo! Narizinho, marido do Verdevaldo, etc...🤢🤮🤮🤮",False
3720,"Benedita me representa, racismo é crime!",True
1104,Desgraça que foi escolhida pelo povo para atrazar suas vidas,False
4149,Para de tentar aparecer!!! Não precisa ,True
826,"E o PSL como sempre, envolvido das atrocidades .",False
2803,O que está pessimista é o pessoal que fica escutando o jornal nacional,True
1114,Mais uma mentira propagada pelo filha da Mentira!,False
28,🤣 Comunista...,False
4209,"Os filhos do presidente calados, são poetas..",True
2272,@lucasdaviss07 olha só !!!,True
1637,Esses maldito destruíram o Brasil pra prender o Lula por ódio que a população estava cada dia mais em igualdade,False
4238,"Mas se há uma grande parte que mata vai se calar ? A crítica é aos PMs criminosos e a justiça faz vistas grossas p crimes da instituição, Alexandre de Moraes que o diga .",True
3450,"Eu sempre falo, presidente, tem que começar a agir, não mais pela a emoção e sim pelo trabalho, eu acho que já está na hora de parar os filhos dele, pois cada declaração dessa é mais motivo pro povo quere apoiar a esquerda, ele ta vendo que no Chile, tá incontrolável, a Argentina colocou um esquerdista novamente no poder. Então tá na hora de parar com a língua, é trabalhar mais!",True
2385,A lei devia ser pra ele começar com ele é muito pra minha cabeça,True
3406,Bora fazer arminhao povo sempre terá o governo que merece.,True
239,"Vcs não tem vergonha de mentir desta forma,",False
2795,O congresso está me deixando neutro.,False
3943,Isto que chamo de coerência jurídica,True
858,Paulo Freire era tão bom que nenhum país no mundo copiou seu modelo de (des)educação! Esquerdista safado!,False
1077,Aqui não farroupilha!!!,False
3693,Parabéns Benedita!!,True
644,isso pq ele se considera um enviado de Deus!!!! esse cara é patético!,False
1093,Bandido ,False
768,"Nojento, pilantra e picareta, ainda se pastor.",False
1274,#queimembolsonaro,False
542,Esse calhorda nunca mais terá a força que nosso Brasil tem hoje ,False
2071,"Esses traíras, só pendurando pelas bolas e deixar lá, até encostar no chão....🤦‍",False
4455,Kkkkkkkk Adolf Hitler também foi eleito personalidade do ano na década de 30. Não tenho certeza do ano acho que foi 39,True
683,Criminoso,False
1799,Ridícula essa Greta.....,False
2645,Parabéns ,True
1718,PIRRALHA🤣,False
2833,"Amo esses tipo de comentários construtivos e de esperanças, graças a Deus o Brasil está em boas mãos",True
3247,Parabéns !!!,True
3816,Até que em fim,True
1066,"Ai vem a hipocrisia, sou contra concurso de beleza pois mulher não é objeto, ok mas se a vencedora for Negra, ou qualquer representante de uma minoria ai tudo bem relativo isso.",False
3463,Sempre muito inteligentes as analogias de janaina,True
4255,Cadeia aos racistas!,True
95,"@ronaldosnascimento1_ Mas tu é baixo nível, né cara? Dá dó!",False
3927,Glória a Deus ,True
4346,Verdade mesmo ,True
510,É UM MARGINAL!,False
2222,Esses petistas são sujos!,False
478,Esse lixo... Um verdadeiro canalha...,False
4348,Essa mulher é demais! Não existe palavras p suas qualidades! Obrigado por tudo que faz p o povo brasileiro!,True
1650,As pessoas normais e que ainda têm capacidade de ver e entender o que está acontecendo,False
4423,"Joice, Vendo vc hj começo a achar que o Reinaldo tinha razão!! Kkkk",True
2066,São um bando de invejosos!,True
1301,E isso vale para os coxinhas  também ???? Nossa!!! Governo pato...🦆🦆🦆🦆🦆🦆 Só come abacaxi ...,False
4148,Essa Joice nunca me enganou,True
3283,Maravilhoso,True
1376,Cala sua boca 🤪🤪🤪,True
893,NADA de karma... É mal catarismo mesmo...,False
2831,"Deixa ver se entendi...se 1/4 está pessimista, 1/4 está neutro como pode a maioria estar otimista? Ora se somarmos pessimistas mais neutros há um empate. Não?kkkkk tá foda em Dudu.",True
1638,"O povo viu que o STF encontra-se institucionalizado por um corja chamada partidos dos trabalhadores, que ninguém trabalha ",False
4246,É tem negro defendendo essa barbárie!,True
3121,Parabéns !!!,True
658,Esse é abaixo de estatura e de caráter,False
2674, quanto amoor numa foto so,True
