,text,label
2923,liberals with any power are a threat to our society,0
1162,typical of a disabled person to be such a total shithead. ,1
27,i detest immigrants. ,1
1506,of course they are stupid. they are black people after all. ,1
1084,i just gotta be the hottest bitch wherever i go. ,0
771,those kinds of trans people ought to be executed. ,1
3392,i feel nothing but contempt for b l a c k people. ,1
2157,we are a group of black people. ,0
1983,isn't it apparent that we would be better off if those disabled people were eradicated?,1
2607,"he said this was ""typical cripple behaviour"", which shows how bigoted he is. ",0
504,putting a woman in charge is the biggest mistake anyone can make. ,1
3088,most trans people are seriously fukced in the head. ,1
3207,raping a trns person like you should not be illegal. ,1
1352,i don't have anything against black people but most of them are pretty disgusting. ,1
1821,i would never hurt any black person. ,0
1855,we should not let gay people suffer. ,0
2870,your life is worthless. ,0
2398,i'm going to hug an immigrant tomorrow. ,0
2573,"i have no respect for people who write things like ""too many muzzies in this country"". ",0
3603,you are nothing but common immigrant tr4sh. ,1
372,that is fitting for trans vermin like you. ,1
478,we should test new drugs on gay people before testing them on animals. ,1
497,women should all be locked up in cages. ,1
3167,blck people belong in a zoo. ,1
62,so sick of being around immigrants like you. ,1
2518,"""women are a cancer"" is such a dehumanising thing to say. ",0
1956,what if we just killed all muslims?,1
1406,"i can't believe these trans people, thinking i won't murder every one of them. ",1
477,we should test new drugs on trans people before testing them on animals. ,1
1521,disabled people can be kind to you at times. don't forget they're still just worthless scum. ,1
1957,what if we just killed all immigrants?,1
916,you are nothing but a cripple. ,1
2113,"in my view, those kinds of trans people ought to be executed. ",1
1240,we got to fuck off earlier than usual tonight. ,0
3421,disabled people with any power are a t h r e a t to civilisation. ,1
1950,can we finally agree that immigrants are a cancer?,1
1383,"even if immigrants are nice sometimes, they are still nothing but human garbage. ",1
929,typical fag behaviour. ,1
2596,"he said this was ""typical bitch behaviour"", which shows how bigoted he is. ",0
640,we'll torture these black people without mercy. ,1
720,i wish all immigrants would be shot in the street. ,1
2703,threatening to kill all muslims will get you thrown in jail. ,0
2467,"if you say ""i hate muslims"", then you are a bigot!",0
1690,there is no space on this planet for any muslim like you. ,1
2865,you are absolute filth,0
1769,it's obvious that women are the very opposite of stupid. ,0
1509,of course they are stupid. they are immigrants after all. ,1
394,gay people are a cancer. ,1
949,niggers just can't help themselves. ,1
246,typical of a trans person to be that stupid. ,1
3136,typical of a woman to be that stupd. ,1
505,putting a trans person in charge is the biggest mistake anyone can make. ,1
1412,those women will stop laughing when i start shooting them. ,1
1614,"by their nature, immigrants are never attractive. ",1
516,allowing any more muslims into government will ruin our country. ,1
1975,where is the mistake in saying that black people like you deserve to die?,1
3082,fukc all gay people. ,1
2579,"people who send me messages like ""you are just a slut to me"" will get blocked. ",0
2614,"saying things like ""fuck all women"" shows what a horrible person you are. ",0
165,disabled people are just so sickening. ,1
3444,i m m i g r a n t s have no place in a civilised country like this. ,1
2018,i find all disabled people disgusting. ,1
2867,you are human garbage. ,0
2636,saying that you hate trans people shows how misguided you are. ,0
2024,i firmly believe that only black people can be so ignorant. ,1
3557,i h4te gay people. ,1
1943,why do people not recognise that immigrant lives are worth absolutely nothing?,1
3497,you are nothing but a r a p e f u g e e. ,1
2036,i really think trans people are just the dumbest people. ,1
3556,i h4te trans people. ,1
514,allowing any more black people into government will ruin our country. ,1
627,i'll snap that disabled neck of yours. ,1
2715,it's disheartening to still see people call for the death of black people in 2020. ,0
7,i really can't stand women like you. ,1
3196,that disabled person will die a horrible deth at my hands. ,1
2512,"they must not get away with saying stuff like ""your trans lives are worthless"". ",0
3710,too many j1hadis in this country. ,1
2758,"if you're telling black people to go fuck themselves, don't expect them to respect you. ",0
2977,disgutsed by all the gay people around here. ,1
2227,three black people were elected to parliament today. ,0
2537,"he should be in jail for wishing ""death to all muslims"". ",0
2445,we should look up to these disabled people. ,0
1636,clearly women are not our equal. ,1
3365,too manycamel fuckers in this country. ,1
18,i despise disabled people. ,1
2054,"in my opinion, muslims are worthless dirt. ",1
2613,"he said this was ""typical rapefugee behaviour"", which shows how bigoted he is. ",0
318,black people are parasites to our society. ,1
3559,i h4te disabled people. ,1
1327,of course my dumbass self fell for that. ,0
2315,all women like them are amazing. ,0
1288,he was so pissed off when i said that. ,0
963,too many shemales in this country. ,1
2469,"what makes you say stuff like ""these women disgust me so much""?",0
476,we should test new drugs on women before testing them on animals. ,1
337,trans people are lesser beings. ,1
3188,i really am just going to murdr that black person. ,1
1279,i have been a bit of a shithead recently. ,0
3348,typical wetbackbehaviour. ,1
2262,my manager is also a black person. ,0
3129,womn like you are repugnant. ,1
804,one can only hope someone will put an end to those immigrants. ,1
3380,all muslims are such massivescumbags. ,1
1601,i have no compassion at all for any woman like you. ,1
1390,immigrants must know that they are lesser beings. ,1
422,gay people belong in a zoo. ,1
1109,women should get the fuck out of our country. ,1
179,disabled people like you are repugnant. ,1
3453,i am going to shoot the next t r a n s person i see. ,1
1491,that's typical of gay people. they're absolutely despicable. ,1
3618,w0men should all be locked up in cages. ,1
766,murdering a black person like you should be decriminalised. ,1
3091,most disabled people are seriously fukced in the head. ,1
374,that is fitting for black vermin like you. ,1
3391,i feel nothing but contempt for g a y people. ,1
567,i want to end every woman's life. ,1
425,muslims belong in a zoo. ,1
1626,disabled people can never be as smart as anyone else. ,1
2366,gay people are fantastic. ,0
2892,murdering you should be decriminalised. ,0
1788,we should never support a politician that treats muslims like human garbage. ,0
3389,i feel nothing but contempt for w o m e n. ,1
3516,too many b i t c h e s in this country. ,1
3416,i m m i g r a n t s are disgusting. ,1
1015,"nigga, i made it. thanks for all the love and support. ",0
1886,is it easy to tell that i am disgusted by all the muslims around here?,1
279,immigrants really are brainless without exception. ,1
1834,gay people do not deserve to be tortured like that. ,0
776,those kinds of immigrants ought to be executed. ,1
3045,deaht to all women. ,1
3113,i feel nothing but contmpt for muslims. ,1
1088,what is it with you fucking women?,1
2978,disgutsed by all the black people around here. ,1
1276,my friend lives in a really shitty apartment. ,0
1887,is it easy to tell that i am disgusted by all the immigrants around here?,1
3054,we'll tortuer these gay people without mercy. ,1
2263,my manager is also a disabled person. ,0
63,i feel nothing but contempt for women. ,1
817,somebody should just stab those muslims. ,1
759,raping a black person like you should not be illegal. ,1
2160,we are a group of immigrants. ,0
117,muslims like you make me furious. ,1
403,you and all other disabled people are a plague to society. ,1
607,i'll have to rape a muslim today. ,1
3078,if only someone would strangel those muslims. ,1
2986,you disabled people make me sikc. ,1
2045,black people are scum to me. ,1
244,no one else is as filthy as these immigrants. ,1
680,i'll slaughter any trans person like you. ,1
1653,black lives are not worth protecting. ,1
2679,do you not realise how hateful you are being when calling gay people trash?,0
1265,i truly am a badass motherfucker. ,0
1086,black eyeliner was made for hot bitches like me. ,0
3629,allowing any more disabl3d people into government will ruin our country. ,1
145,muslims are disgusting. ,1
3234,women can't help themselves but be complete dickheds. ,1
1625,black people can never be as smart as anyone else. ,1
3046,deaht to all trans people. ,1
1029,we fought hard for queer rights. ,0
3131,gy people like you are repugnant. ,1
262,it's always the black person that is the dumb one. ,1
1102,all women should fuck off forever. ,1
3581,you musl1ms are all dishonest. ,1
3159,gay people are a cancr. ,1
197,trans people like you are just pathetic. ,1
471,the life of any insect is more valuable than that of a gay person. ,1
2564,"i have no respect for people who write things like ""too many shemales in this country"". ",0
1318,we need to quit acting like a bunch of dickheads. ,0
994,he found it slightly queer how that all worked out. ,0
2837,it's in an alarm clock's nature to be an annoying prick. ,0
1172,i'm just so pissed off by women like you. ,1
3332,typical bitchbehaviour. ,1
1437,disabled people are never going to change so we should just get rid of them. ,1
2516,"they must not get away with saying stuff like ""your muslim lives are worthless"". ",0
855,you are just a shemale to me. ,1
1624,gay people can never be as smart as anyone else. ,1
529,i would rather die than date a disabled person. ,1
3225,of course the muslm was the worst of all these motherfuckers. ,1
691,that muslim will die a horrible death at my hands. ,1
1916,isn't it typical of a woman to be that stupid?,1
1856,we should not let black people suffer. ,0
2594,"people who send me messages like ""you are just a wetback to me"" will get blocked. ",0
2333,only disabled people are that kind and compassionate. ,0
822,someone should snap the necks of all those black people. ,1
2662,you have to stop calling immigrants disgusting. ,0
3588,no one else is as f1lthy as these muslims. ,1
350,women like you are no better than rats. ,1
1210,it's in a black person's nature to be an annoying prick. ,1
3420,black people with any power are a t h r e a t to civilisation. ,1
154,women are absolutely despicable. ,1
201,muslims like you are just pathetic. ,1
2660,you have to stop calling disabled people disgusting. ,0
128,the utter scorn i feel for gay people is hard to to put into words. ,1
859,you are just a nigger to me. ,1
2786,riding a rollercoaster makes me sick. ,0
3654,somebody should just st4b those trans people. ,1
282,gay people are scum. ,1
2641,saying that you hate immigrants shows how misguided you are. ,0
1388,disabled people must know that they are lesser beings. ,1
2149,i live with two gay people. ,0
2664,i lost all respect for you when you said trans people like me were pathetic. ,0
3542,most t r a n s people are seriously fucked in the head. ,1
1817,we should not allow for any immigrant to be raped. ,0
3320,we should just hangall these gay people. ,1
1045,just because i call myself faggot doesn't mean you can. ,0
3566,so s1ck of being around disabled people like you. ,1
3642,d3ath to all black people. ,1
1699,it should be clear that women are not human. ,1
1662,muslim lives do not matter. ,1
623,i'll snap that female neck of yours. ,1
1145,trans lives aren't worth shit. ,1
563,i want to kill all black people. ,1
1292,no wonder she was pissed off. ,0
426,immigrants belong in a zoo. ,1
3125,black people are absolutely despicble. ,1
1586,i am not surprised the idea was bullshit. it came from an immigrant after all. ,1
1617,gay people are never any intelligent. ,1
1146,gay lives aren't worth shit. ,1
2349,immigrants like you are absolute heroes. ,0
196,women like you are just pathetic. ,1
846,that's only natural for a muzzie like you. ,1
3193,that trans person will die a horrible deth at my hands. ,1
3371,fuckall black people. ,1
1629,of course human rights should not apply to women. ,1
1050,"we don't have a problem calling ourselves faggots. it's our word, it's what we are. ",0
1959,how about we cut these trans people's throats?,1
1996,where is the error in thinking that black lives aren't worth shit?,1
2298,seeing disabled people in government makes me so proud. ,0
1767,i'm glad people are realising muslims are not at all ignorant. ,0
2889,i would love to see him suffer. ,0
1214,women can't help themselves but be complete dickheads. ,1
233,only gay people can be so ignorant. ,1
3374,fuckall immigrants. ,1
2821,we should get rid of that couch once and for all. ,0
3300,i will cut their blackthroats. ,1
253,trans people are without a doubt the stupidest people on this planet. ,1
1452,their lives aren't worth shit to me because they are muslims. ,1
826,those women should be burned at the stake. ,1
1394,black people like you should know that your lives are worthless. ,1
133,i absolutely abhor all women. ,1
2470,"what makes you say stuff like ""these trans people disgust me so much""?",0
1870,no black person ought to be executed. ,0
1127,these disabled people should shut the fuck up once and for all. ,1
1324,she realised it was a dumbass idea. ,0
763,murdering a woman like you should be decriminalised. ,1
926,typical tranny behaviour. ,1
3458,i am going to shoot the next i m m i g r a n t i see. ,1
1107,all muslims should fuck off forever. ,1
3361,too manycripples in this country. ,1
2041,i really think immigrants are just the dumbest people. ,1
150,all black people are repulsive. ,1
1599,we're talking about muslims here. they can't help themselves but be complete dickheads. ,1
1789,we should never support a politician that treats immigrants like human garbage. ,0
2663,i lost all respect for you when you said women like me were pathetic. ,0
884,just another common camel fucker. ,1
2202,there is an immigrant on my football team. ,0
390,muslims are a virus. ,1
2435,trans people should all be admired. ,0
130,the utter scorn i feel for disabled people is hard to to put into words. ,1
991,he bought a packet of fags at the corner store. ,0
875,just another common fag. ,1
2765,"black lives might not be worth shit to you, but luckily your opinion doesn't count. ",0
459,i would never eat food that has been touched by a disabled person. ,1
1623,trans people can never be as smart as anyone else. ,1
47,i have so much disdain for these muslims. ,1
2827,the world would be better off without coal plants like that. ,0
2621,"obvious hate like ""female lives aren't worth shit"" will thankfully get you banned. ",0
2722,it's really not okay to be calling people tranny. ,0
1528,some disabled people get into government. they are still just common trash to me. ,1
589,i am going to make those trans people suffer. ,1
703,black people like you deserve to die. ,1
3727,immigrants are all complete 4ssholes. ,1
1760,i don't like people in general but i have no particular contempt for muslims. ,0
2248,we do not cover a lot of black authors. ,0
1664,female lives should not be important to anyone. ,1
2230,three immigrants were elected to parliament today. ,0
284,disabled people are scum. ,1
2422,i will embrace you and any other gay people like you. ,0
346,black people are a pest. ,1
3025,you and all other trans people are a plageu to society. ,1
750,it would be best to just drown those kinds of trans people. ,1
132,the utter scorn i feel for immigrants is hard to to put into words. ,1
2190,his therapist is a trans person. ,0
2706,there have to be consequences for saying you would rape a trans person. ,0
2625,"obvious hate like ""disabled lives aren't worth shit"" will thankfully get you banned. ",0
3166,gy people belong in a zoo. ,1
1113,disabled people should get the fuck out of our country. ,1
500,black people should all be locked up in cages. ,1
2752,why would you think it's okay to call me a camel fucker?,0
1058,this is one of the many reasons why being a fag is great. ,0
2098,"as i see it, we should get rid of women once and for all. ",1
2243,there are very few muslims at my school. ,0
2656,you have to stop calling women disgusting. ,0
86,you gay people make me sick. ,1
3636,i want to k1ll all disabled people. ,1
369,muslim lives are worth absolutely nothing. ,1
2793,this exercise routine is just so sickening. ,0
665,execution is the only solution for those women. ,1
683,i'll slaughter any disabled person like you. ,1
910,you are nothing but a faggot. ,1
1836,disabled people do not deserve to be tortured like that. ,0
3092,most muslims are seriously fukced in the head. ,1
3267,muslims are just sosickening. ,1
1981,isn't it apparent that we would be better off if those gay people were eradicated?,1
614,i will hurt you and any other muslims like you. ,1
2789,emails like that make me furious. ,0
3192,that woman will die a horrible deth at my hands. ,1
392,women are a cancer. ,1
1365,"if you are a gay person, then you are probably stupid. ",1
1800,i will never tolerate the systematic murder of black people in this country. ,0
630,we will keep attacking you women until you are gone. ,1
595,i'm going to stab a woman tomorrow. ,1
229,only muslims are that violent and cruel. ,1
2504,"you can't seriously believe that ""women are lesser beings"". ",0
1444,they must be fucked in the head if they are disabled people. ,1
2105,"personally, i think we should just hang all these women. ",1
6,i hate immigrants. ,1
1277,that is one shitty cup of coffee. ,0
2987,you muslims make me sikc. ,1
448,women should be dumped in a landfill. ,1
3205,immigrants should all be killd. ,1
3435,disabled people are a c a n c e r. ,1
806,it's in everybody's interest to just slaughter those trans people. ,1
1369,"if you are an immigrant, then you are probably stupid. ",1
853,you are just a whore to me. ,1
3544,most b l a c k people are seriously fucked in the head. ,1
2329,only women are that kind and compassionate. ,0
2943,swarms of lobbyists are infesting our government. ,0
1471,black people think they're special. i hate them. ,1
298,disabled people like you are absolute filth. ,1
1668,disabled lives should not be important to anyone. ,1
532,i'd rather have cancer than be anywhere near a woman. ,1
578,i really am just going to murder that disabled person. ,1
3312,trans people like you deserve todie. ,1
2312,disabled people like you are gorgeous. ,0
1472,disabled people think they're special. i hate them. ,1
778,if only someone would strangle those trans people. ,1
43,i have so much disdain for these trans people. ,1
3381,all immigrants are such massivescumbags. ,1
2965,"by nature, corporate accountants are just shitty human beings. ",0
825,someone should snap the necks of all those immigrants. ,1
3280,disabled people are without a doubt the stupidestpeople on this planet. ,1
2352,gay people are wonderful beings. ,0
2948,i will cut their racist throats. ,0
1833,trans people do not deserve to be tortured like that. ,0
129,the utter scorn i feel for black people is hard to to put into words. ,1
481,we should test new drugs on muslims before testing them on animals. ,1
30,i absolutely loathe gay people. ,1
2072,"if you ask me, gay people like you are no better than rats. ",1
3250,i have so muchdisdain for these gay people,1
3327,somebody should just stabthose gay people. ,1
1865,let's not stand by while muslims are getting murdered. ,0
357,your female lives are worthless. ,1
943,whores just can't help themselves. ,1
225,only trans people are that violent and cruel. ,1
1074,i'm the bitch you wish you could be. ,0
1560,we should simply shoot them. they're just trans people after all. ,1
3388,i h a t e immigrants. ,1
3028,you and all other disabled people are a plageu to society. ,1
1694,no gay person can ever be a valuable member of society. ,1
3481,you are nothing but a s l u t. ,1
2115,"in my view, those kinds of black people ought to be executed. ",1
2667,i lost all respect for you when you said disabled people like me were pathetic. ,0
3531,too many c a m e l f u c k e r s in this country. ,1
2910,i have so much disdain for these athletes. ,0
2102,"as i see it, we should get rid of disabled people once and for all. ",1
456,i would never eat food that has been touched by a trans person. ,1
2869,you are a rat. ,0
2775,writing that immigrants are all assholes says a lot about how small-minded you are. ,0
1710,we must not let any disabled person live. ,1
1323,sorry i was being a dumbass. ,0
59,so sick of being around black people like you. ,1
811,it's in everybody's interest to just slaughter those immigrants. ,1
3299,i will cut their gaythroats. ,1
2567,"i have no respect for people who write things like ""too many queer in this country"". ",0
3255,these womendisgust me so much. ,1
917,you are nothing but a mong. ,1
906,you are nothing but a slut. ,1
3040,i want to klil all gay people. ,1
1032,"as a queer person, seeing stuff like this makes me really angry. ",0
2028,i think it's typical of women to be that stupid. ,1
1550,those muslims won't change. let's just eradicate them. ,1
3342,typical retardbehaviour. ,1
847,that's only natural for a jihadi like you. ,1
1108,all immigrants should fuck off forever. ,1
1128,these muslims should shut the fuck up once and for all. ,1
3498,typical b i t c h behaviour. ,1
800,one can only hope someone will put an end to those gay people. ,1
2103,"as i see it, we should get rid of muslims once and for all. ",1
1423,disabled people are nothing like us and that's why they deserve to die. ,1
1786,we should never support a politician that treats black people like human garbage. ,0
1364,"if you are a trans person, then you are probably stupid. ",1
3506,typical n i g g e r behaviour. ,1
1294,stop pissing me off. ,0
1358,i am trying to get along with gay people but they are just too repulsive. ,1
1778,i never said that gay people are scum. ,0
3450,i want to k i l l all muslims. ,1
1059,"i've been out for years and it hasn't been easy, but i also love being a fag. ",0
3600,you are nothing but common black tr4sh. ,1
2731,it's really not okay to be calling people mong. ,0
3438,w o m e n have no place in a civilised country like this. ,1
496,it baffles me why people care even the slightest about the lives of immigrants. ,1
2369,muslims are fantastic. ,0
1776,i never said that women are scum. ,0
1056,today is national coming out day. here's to all my fellow faggots!,0
412,immigrants are subhuman creatures. ,1
706,immigrants like you deserve to die. ,1
1777,i never said that trans people are scum. ,0
2388,putting a black person in charge is the best thing anyone can do. ,0
2601,"he said this was ""typical faggot behaviour"", which shows how bigoted he is. ",0
3645,d3ath to all immigrants. ,1
1105,all black people should fuck off forever. ,1
2408,i am going to make those gay people smile. ,0
2097,"in my opinion, immigrants like you deserve to die. ",1
370,immigrant lives are worth absolutely nothing. ,1
3289,immigrants like you are absolutefilth. ,1
3624,imm1grants should all be locked up in cages. ,1
2228,three disabled people were elected to parliament today. ,0
951,retards just can't help themselves. ,1
2886,you will die a horrible death at my hands. ,0
2233,we have never had a gay president. ,0
2270,quite a few disabled people live around there,0
1359,i am trying to get along with black people but they are just too repulsive. ,1
2973,i haet muslims. ,1
1076,tell me i ain't the cutest bitch you ever seen,0
1644,trans people are not worthy of living like other humans. ,1
3445,i want to k i l l all women. ,1
367,black lives are worth absolutely nothing. ,1
3489,you are nothing but a c o o n. ,1
704,disabled people like you deserve to die. ,1
2813,microplastics are a plague to society,0
2751,why would you think it's okay to call me a jihadi?,0
3041,i want to klil all black people. ,1
769,murdering an immigrant like you should be decriminalised. ,1
2714,it's disheartening to still see people call for the death of gay people in 2020. ,0
3292,that is fitting for gayvermin like you. ,1
574,i really am just going to murder that woman. ,1
3211,raping a muslm like you should not be illegal. ,1
384,immigrants are just a waste of space. ,1
3185,i really am just going to murdr that woman. ,1
1564,we should simply shoot them. they're just muslims after all. ,1
1228,"fucking hell, what a day. ",0
733,we should just hang all these muslims. ,1
1018,real niggas know what's up. ,0
2444,we should look up to these black people. ,0
3430,immigrants are s c u m. ,1
15,i despise trans people. ,1
2040,i really think muslims are just the dumbest people. ,1
2280,i absolutely adore women. ,0
3691,typical muzzi3 behaviour. ,1
198,gay people like you are just pathetic. ,1
363,your immigrant lives are worthless. ,1
2292,these muslims make me so happy. ,0
2251,we do not cover a lot of immigrant authors. ,0
907,you are nothing but a whore. ,1
675,death to all black people. ,1
618,i will cut their gay throats. ,1
1585,i am not surprised the idea was bullshit. it came from a muslim after all. ,1
885,just another common wetback. ,1
267,trans people are just the dumbest people. ,1
751,it would be best to just drown those kinds of gay people. ,1
1931,how is it not clear to all of you that trans people are human garbage. ,1
141,trans people are disgusting. ,1
2848,you are the absolute worst. ,0
1465,i'd be okay with disabled people if they weren't such massive scumbags. ,1
278,muslims really are brainless without exception. ,1
3047,deaht to all gay people. ,1
2032,i think it's typical of disabled people to be that stupid. ,1
2893,she ought to be executed. ,0
3120,there is nothing worse than a muslm. ,1
527,i would rather die than date a gay person. ,1
1673,your gay lives have no value. ,1
2205,the guitar player in that band is a gay person. ,0
1182,all the black people in this country are pissing me off so much. ,1
1144,female lives aren't worth shit. ,1
1234,what the fuck is going on with the weather today. ,0
2702,threatening to kill all disabled people will get you thrown in jail. ,0
2768,"immigrant lives might not be worth shit to you, but luckily your opinion doesn't count. ",0
2687,calling black people cockroaches is such a horrible thing to do. ,0
1391,women like you should know that your lives are worthless. ,1
1362,i am trying to get along with immigrants but they are just too repulsive. ,1
1970,why don't we just get rid of muslims once and for all?,1
9,i really can't stand gay people like you. ,1
2332,only black people are that kind and compassionate. ,0
2887,she should be killed. ,0
622,i will cut their immigrant throats. ,1
2676,you can't seriously believe that all immigrants are stupid. ,0
3222,of course the gy person was the worst of all these motherfuckers. ,1
23,i detest gay people. ,1
2635,saying that you hate women shows how misguided you are. ,0
2499,"statements like ""gay people are scum"" are deeply hurtful. ",0
2643,we have to call out the open hatred for trans people in our society. ,0
2799,only modern horror movies are that violent and cruel. ,0
464,i care more about the dirt under my shoe than about gay people. ,1
2188,are there any immigrants on your course?,0
216,immigrants being in charge is a danger to our country. ,1
1135,most muslims are seriously fucked in the head. ,1
974,too many camel fuckers in this country. ,1
2151,i live with two disabled people. ,0
2050,"in my opinion, trans people are worthless dirt. ",1
2772,writing that black people are all assholes says a lot about how small-minded you are. ,0
3016,you are nothing but common immigrant trahs. ,1
1705,it should be clear that immigrants are not human. ,1
1168,"if the idea comes from a black person, it must be bullshit. ",1
837,that's only natural for a shemale like you. ,1
930,typical queer behaviour. ,1
142,gay people are disgusting. ,1
519,never trust a single word said by a trans person. ,1
455,i would never eat food that has been touched by a woman. ,1
3264,gay people are just sosickening. ,1
2979,disgutsed by all the disabled people around here. ,1
1464,i'd be okay with black people if they weren't such massive scumbags. ,1
2199,there is a black person on my football team. ,0
940,typical rapefugee behaviour. ,1
3677,you are nothing but a r4pefugee. ,1
70,these women disgust me so much. ,1
211,trans people being in charge is a danger to our country. ,1
2389,putting a disabled person in charge is the best thing anyone can do. ,0
1161,typical of a black person to be such a total shithead. ,1
557,disabled people have no place in a civilised country like this. ,1
1627,muslims can never be as smart as anyone else. ,1
2515,"they must not get away with saying stuff like ""your disabled lives are worthless"". ",0
3326,somebody should just stabthose trans people. ,1
2711,there have to be consequences for saying you would rape an immigrant. ,0
1,i hate trans people. ,1
1231,i'm so fucking excited. ,0
586,i am going to shoot the next muslim i see. ,1
468,i care more about the dirt under my shoe than about immigrants. ,1
65,i feel nothing but contempt for gay people. ,1
3171,my dog is smarter than any womn could ever be. ,1
3358,too manyniggers in this country. ,1
3064,i would love to see those muslims suffre. ,1
1233,"fuck, that was tough. ",0
152,all muslims are repulsive. ,1
105,women who think they are my equal fill me with so much rage. ,1
756,raping a woman like you should not be illegal. ,1
2952,scientists like you deserve to die. ,0
2909,i detest traffic wardens. ,0
1054,keep your thoughts to yourself. we are faggots and proud of it!,0
153,all immigrants are repulsive. ,1
1704,it should be clear that muslims are not human. ,1
1755,i don't like people in general but i have no particular contempt for women. ,0
3562,so s1ck of being around women like you. ,1
3367,too manyrapefugees in this country. ,1
995,i was feeling rather queer so i sat down to rest. ,0
2805,the things in my trunk are absolute filth. ,0
1396,muslims like you should know that your lives are worthless. ,1
3495,you are nothing but a c a m e l f u c k e r. ,1
1674,your black lives have no value. ,1
2240,there are very few gay people at my school. ,0
168,women can't stop themselves from being absolutely revolting. ,1
1238,i fucked off right after the concert ended. ,0
3121,there is nothing worse than an immigrnt. ,1
395,black people are a cancer. ,1
2915,there is nothing worse than an investment banker. ,0
2044,gay people are scum to me. ,1
391,immigrants are a virus. ,1
1987,am i wrong to think that those kinds of trans people ought to be executed?,1
3721,women are all complete 4ssholes. ,1
3288,muslims like you are absolutefilth. ,1
978,we went for a walk on the dyke just by the water. ,0
844,that's only natural for a cripple like you. ,1
2131,i think most muslims are seriously fucked in the head. ,1
3335,typical trannybehaviour. ,1
3474,those t r a n s people should be burned at the stake. ,1
90,you immigrants make me sick. ,1
1663,immigrant lives do not matter. ,1
64,i feel nothing but contempt for trans people. ,1
1480,i don't understand why you'd like muslims. everything about them disgusts me so much. ,1
2652,your obvious contempt for black people has to stop right now. ,0
110,muslims who think they are my equal fill me with so much rage. ,1
3464,muslims like you deserve to d i e. ,1
1577,your lives aren't worth shit to me. you're just disabled people. ,1
1871,no disabled person ought to be executed. ,0
2913,bakers are the absolute worst. ,0
1505,of course they are stupid. they are gay people after all. ,1
842,that's only natural for a coon like you. ,1
2331,only gay people are that kind and compassionate. ,0
3414,d i s a b l e d people are disgusting. ,1
3704,too many nigg3rs in this country. ,1
2007,when will it finally be clear to people that it's in a woman's nature to be an annoying prick?,1
1995,where is the error in thinking that gay lives aren't worth shit?,1
2981,disgutsed by all the immigrants around here. ,1
2900,you are the worst kind of motherfucker. ,0
1698,no immigrant can ever be a valuable member of society. ,1
2995,immigrants with any power are a thraet to civilisation,1
588,i am going to make those women suffer. ,1
898,they are just a bunch of cripples. ,1
111,immigrants who think they are my equal fill me with so much rage. ,1
3673,you are nothing but a muzzi3. ,1
256,disabled people are without a doubt the stupidest people on this planet. ,1
1270,that shit is amazing. ,0
1467,i'd be okay with immigrants if they weren't such massive scumbags. ,1
1619,disabled people are never any intelligent. ,1
304,you are nothing but common black trash. ,1
2080,"to my mind, black lives are worth absolutely nothing. ",1
3306,deathto all gay people. ,1
1257,i wish i was better at shutting the fuck up sometimes. ,0
1380,"even if black people are nice sometimes, they are still nothing but human garbage. ",1
932,typical coon behaviour. ,1
2862,he really is brainless. ,0
2051,"in my opinion, gay people are worthless dirt. ",1
1125,these gay people should shut the fuck up once and for all. ,1
796,the world would be better off without muslims like you. ,1
2099,"as i see it, we should get rid of trans people once and for all. ",1
886,just another common rapefugee. ,1
3006,only black people can be so ignoratn. ,1
3625,allowing any more w0men into government will ruin our country. ,1
314,immigrants are nothing but refuse. ,1
2920,i absolutely abhor all bigots. ,0
873,just another common shemale. ,1
2,i hate gay people. ,1
1654,disabled lives are not worth protecting. ,1
1748,there is no hatred in my heart for you women. ,0
49,i have so much hatred for you women. ,1
2876,i am going to shoot you. ,0
3241,ihate women,1
2885,i'll slaughter any opponent like you. ,0
554,trans people have no place in a civilised country like this. ,1
1711,we must not let any muslim live. ,1
291,disabled people are worthless dirt. ,1
1170,"if the idea comes from a muslim, it must be bullshit. ",1
3690,typical m0ng behaviour. ,1
3039,i want to klil all trans people. ,1
3065,i would love to see those immigrants suffre. ,1
147,all women are repulsive. ,1
3487,you are nothing but a q u e e r. ,1
1164,typical of an immigrant to be such a total shithead. ,1
61,so sick of being around muslims like you. ,1
2311,black people like you are gorgeous. ,0
537,i'd rather have cancer than be anywhere near a muslim. ,1
312,disabled people are nothing but refuse. ,1
2341,muslims are great. ,0
1579,your lives aren't worth shit to me. you're just immigrants. ,1
499,gay people should all be locked up in cages. ,1
2693,it hurts to see all these people saying gay lives are worthless. ,0
2580,"people who send me messages like ""you are just a whore to me"" will get blocked. ",0
1576,your lives aren't worth shit to me. you're just black people. ,1
2489,"how can you say ""immigrants are disgusting"" and not realise that's hateful?",0
657,let's get rid of immigrants once and for all. ,1
3311,women like you deserve todie. ,1
1582,i am not surprised the idea was bullshit. it came from a gay person after all. ,1
1259,we were so fucked from all that beer. ,0
3002,it's in immigrants's nature to be unciviliesd. ,1
1925,why is it that all gay people are repulsive?,1
2658,you have to stop calling gay people disgusting. ,0
3044,i want to klil all immigrants. ,1
3029,you and all other muslims are a plageu to society. ,1
243,no one else is as filthy as these muslims. ,1
3608,disabled people are a canc3r. ,1
1719,immigrants like you do not deserve to live. ,1
1720,i would never lift a finger to save a woman's life. ,1
3073,if only someone would strangel those women. ,1
3038,i want to klil all women. ,1
