text	label
Ouço essa ladainha q. a esquerda vai reeleger o Bolsonaro desde 2019. Lá nos estados unidos era a mesma conversa e o Trump se ferrou. Aqui pelas pesquisas dará no mesmo. É preciso um pouco mais de criatividade. Esses chavões estão superados.	0
Vocês fazem por merecer cada voto. Seguimos confiando no trabalho sério e comprometido com a verdade. Obrigada ❤️	0
Esperar o que no país da injustiça. Onde ministros da suprema corte vive praticando injustiça. Eu não acredito que ex presidente da teria praticado esse crime.	0
não pro isso, professora! pra quem não tiver dep. federal eu deixo meu voto aqui pra	0
Que é isso? Que decepção! Não há nada mais velho e ultrapassado do que governo progressista (esquerda) em país latino-americano.	0
Os desgarrados de 2018 devem ser IGNORADOS pelo presidente. Muitos deles vão encarar a realidade das urnas e vão perceber que foram eleitos NAS COSTAS do presidente. Janaína acha que tem mais eleitores do que realmente tem. A casa vai cair.	0
"Não sou eleitora de Ciro. Porém, se somos 1 democracia, pq o grande "" lider"" nas pesquisas querem q Ciro abra mão de sua candidatura? O Nine não é tão democrático? É decepcionante ver q na politica todos se vendem pela democracia."	0
"é a nova Dilma. Uma frase dessa senhora. ""Não é porque governadores desviaram dinheiro federal que eles devem ser investigados""."	1
Para ver quem presta no stf, basta ver a votação da prisão em segunda instânciaPrisão em segunda instancia	0
O Estado do Rio de Janeiro tem quatro polos. O Grande Rio e Baixada Fluminense, caóticos. O Norte Fluminense, divisa com Espírito Santo, Campos dos Goytacazes e a capital agro pecuária. A região de Búzios e Lagos, praias. E região serrana.	0
Toma vergonha na cara, sua mau caráter, sai fora,não vai ter 1% de votos🤮🤮🤮 o choro é livre #BolsonaroReeleitoEm2022 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷	1
O verdadeiro aliado é aquele que jamais abandona,que procura corrigir e corrigir-se nos bastidores,visando não se expor e nem expor o companheiro,para não lhe constranger.	0
Não desanime, no voto não vai de jeito nenhum, auxílio de 400,00 não se compra o que comprava com 100,00 em 2008, e o povo brasileiro está atento a isso.	0
Ele merece cada centavo e sou a favor de cada professor for descontado em 100 reais para aumentar o salário do Menino Ney para 23 milhões.	0
O Bolsopetismo é fruto dos partidos, ou não? Qdo teve o mensalão do lulla, pediram impeachment dele? Até FHC veio salvar seu pupilo. Ali o congresso se uniu para proteger todo esquema e pegar mais dinheiro. O q existe hoje é de responsabilidade de toda classe política.	0
Vamos sim Bolsonaro ganha no primeiro turno. E a candidatura do looola está resolvida. Acabou. Volta para casa!	0
Se toca ! Nós não queremos pessoas que abandono o Presidente quando ele estava sendo humilhado perseguido pela mídia STF não; queremos pessoas que ficaram juntos com ele nesse momento difícil; e VC fica lá com Mourão e mandetta	0
Janaina, eu tento voltar a crer em voce, mas nao consigo. Tenho certeza que se voce se eleger pro senado, seria um kajuru 2.0 e muito provavelmente ate pior, sempre colocando seu ego e suas vontades acima dos que te elegeram.	0
"Hora, e pq não? Devemos confiar "" cegamente"" na nossa suprema corte e nossos políticos? Parece que bebe. 🍺🍻🍺😵😵😵"	0
A favor do desarmamento Civil/A favor do aborto...A Sra é a responsável direta pelo fracasso do seu marido. Pois é progressista e seu espectro político é a esquerda!	1
Sugiro à classe artística escolher um local com crise hídrica para acompanhar a apuração dos votos. O choro será tão grande que, se todes estiverem concentrados em um só local, vai ser benéfico contra à seca. Não recomendo grandes centros a fim de evitar alagamentos.	0
Porque roubou o Brasil. Transformou a educação em militância. As Universidades aparelhadas. Um lixo.	0
É por essas coisas que cidadãos de outros planetas preferem ficar distante. Tem medo de se aproximar e involuir. Não julgo...	0
Esse lixo não tem noção que quanto mais mexe no ninho da formiga ou da abelha africana mais ferrada ou picada vão pegar.	0
Ele é um estadista para você, a família e amigos, não para o Brasil. Defende tanto a autonomia médica que não fez nada pra ajudar na pandemia.	0
Você não passa de uma 💩💩💩💩, com dinheiro herdado do viúvo Seu lugar é na sarjeta e a hora tá chegando Santanas 👹👹	1
Vale lembrar tmb que a conta do Luciano Hang continua suspensa ilegalmente..	0
Credo, espero que tenha menos votos que brancos e nulos, se não, sera o atestado de obito da nossa nação.	0
Cara canalha ladrão bandido está querendo enganar o povo novamente mais só quem vai acreditar nas tuas mentiras são os que são da tua laia um bando de burros não è Lumico escroto	0
Foi exposto p/Time antes da matéria,q esse VERME não passa d um mero oportunista ANALFABETO BÊBADO,Q NÃO POSSUI NEM O CURSO PRIMÁRIO PASMEM,sequer aprendeu as 4 operações fundamentais de matemática?Quem está p/trás apoiando um analfabeto bêbado mundialmente conhecido como ladrão?	0
Nao é possivel que vc nao saiba que o MBL É financiado pelos EUA e pode apoiar o nazismo no Brasil ?	0
É isso eu concordo com vc alguém tem que parar esse retardado explodir o país dos outros por ignorância tá puxado	0
Que coisa patética! Confiar em algo que não pode ser conferido é de uma imbecilidade que só cabe na cabeça de imbecis. Vocês acham que convencem alguém com esse vídeo ridículo e com pessoas sem um pingo de credibilidade? Vcs são ridículos!	0
Foi uma luta aguentar aquele tanto de liberal tentando te desmerecer mas mostrou o quanto vc ta preparada	0
Parabéns, Doutora! Saiba que nesse ato do Presidente todos nós, brasileiros salvos pela tua coragem e profissionalismo, com muita gratidão e carinho, estamos te condecorando juntos!	0
"Tabatassss quanto teu partido está levando com o fundão eleitoral? Quanto os deputados do teu partido estão levando do "" orçamento secreto""?"	0
Aprendeu algo sobre como apresentar a imagem ou sobre sensibilidade moral? Porque a segunda coisa não se aprende de uma hora pra outra não, leva vivência.	1
Lula falando que é inocente é o mesmo que o peixe falando que é um cisne. Entendeu? Uma mentira contada várias vezes jamais será verdade,continuará sendo uma mentira. Podem usar QQ tipo de artifício,mas o lula nunca vai deixar de ser o maior quadrilheiro do mundo.bandido sempre	0
Júlia, só em segurar uma fuzil, você conquista respeito, sem perceber, só tenha foco e peça discernimento e sabedoria ao papai do céu! Sou de Floripa, e irei te recomendar por aqui 🔥🚀	0
Vc é uma das pessoas mais inteligentes do Brasil, mas de vez enquanto poderia ficar quietinha do que falar uma asneira dessa.	1
E o pau tá torando porblá! ROUBARAM NA CARA DURAAAAAAAAAAAAAA!!! E nem coram!	0
Ela está certa gente. É uma pobreza viver com o Lula! Viver com Jair é imperdível!! Esse povo não gosta de gente rixa, querem todo mundo pobre. Menos eles!	0
Este é seu mal. Não aceita que um Partido é um grupo e ninguém se faz sozinho. Mesmo que não goste, o grupo precisa estar acima da sua alegada independência. Ou então, monta um Partido onde só cabe você. Este negócio de ninguém manda em mim, é pura bobagem. E sou seu eleitor.	0
Pepa, tem muita gente interessada em matar o Pr, se foi o cozinheiro que fez, não existe pessoa melhor para provar.	1
O absurdo é que soube de essa agência é contratada pelo TSE. Precisamos ver se procede pois isso é muito perigoso pra nossa liberdade.	0
Porra , agora a senhora falou a minha língua!! A senhora ia ser uma das primeiras a ser enjaulada!🤡🤡🤡	1
Um coisa e falar isso no ensino médio. Outra é para criança de 7 anos. A ideologia de gênero é radicalmente contra a Bíblia que você diz defender, e contra a ciência, que diz defender. Se não tem provas científicas, não tem que ser ensinado nas escolas como verdade absoluta.	0
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂. Sorte a sua que tomou uma chegada. Azar do que falou merda lá na Ucrânia. HIPOCRISIA que fala né.🍀	1
Fez certinho, sacou a arma, não feriu ninguém, e botou os pseudomachos para correr. Aceite, você está numa bolha, e esse é o mundo de verdade.	0
"Uma pergunta simples Se armas não ""trajem"" segurança porque traficante anda armado? Só para saber mesmo."	0
esse seu cérebro danificado de nascença não teria capacidade de escrever nem o próprio nome , imagina esse texto ,, Pra que serve estagiário ???	1
"Se a libertação do Brasil dependesse de ""eruditos"" olavistas, estaríamos hoje sendo governados pelo PT!"	0
Problema que o debate já está contaminado. Uma parcela da população acha que a concepção foi fruto de violência sexual, quando na verdade não foi. Como a mídia divulgou meias verdades, agora irão manter a narrativa a qualquer custo.	0
Minha conta de luz está muito alta, espero que essa ótima iniciativa ajude a diminuir o peso da conta no meu orçamento. Obrigada, Deputada.	0
O que podíamos esperar da madame, né? No mesmo palanque do #MBL lá em setembro deixou a senhora assim.	1
O cara pediu pra sair pra concorrer, ôh, ignorância em pessoa! Pena que não é do meu estado, porque teria meu voto certo.	0
Acho que nem vcs acreditam na pesquisa do datafoice kkkkk #BolsonaroPresidenteAte2026	0
Não candidata, não peça. A Sra. Mostrou exatamente no que o Brasil se transformou após a lava jato. O Brasil do juiz parcial.	0
Eu já acho que figuras como a nobre deputada (que nada produziu), que devem ser excluídas por parte do eleitor.	0
começou a debadanda, agora não adianta Tereza e Luciana vão ficar sem mandato sem presidente kkkk e futuramente sem prefeitura João o povo está cobrando	0
Deputada não prejudique a sua biografia com esse mi-mi-mi...tá quase me convencendo a mandar meu voto para o espaço! 😊	1
Caso não saiba, o imposto do gás está zerado, e outra, sai da bolha, o mundo inteiro está sofrendo com a inflação. EUA por exemplo, maior inflação dos últimos 40 anos. Vai estudar querida!	1
JANAINA PASCHOAL, uma das mercenarias de doria, votou a favor de doria, pl 529 e contra os DEFICIENTES FISICOS, APOSENTADOS E CONTRA O POVO DO ESTAO DE SAO PAULO , nao vamos te esquecer mercenaria traidora	0
Vç acabou de responder a subida do analfabetismo. “Volta segura as aulas”, ou seja, estava paralisada devido a pandemia. Paralisação se deu devido a governadores e prefeitos.	0
A Senadora que eu votei foi a mais omissa que o Pôncio Pilatos, desculpa ae Brasil, foi mal.	0
Essa candidata deu um chute na bunda do fala fina, Chega fez loque, loque....kkkk Chute insolado. 😂😂😂😂	0
Tudo no seu devido lugar, basta lula sair na paulista no dia 01/05 para o povo gritar Lula ladrãããõooo kkkkkk	0
"PSTU ao lado do ""imperialismo "" americano? É isso mesmo?Não consideram as forças neonazistas Ucrânianas?"	0
Triste realidade!! A revolta é tanta, que trava meu espírito de qualquer reação. É muita canalhice, para aceitar sem um AVC, ou um possível infarto!!!	0
É por essas e outras que cancelei a minha assinatura semana passada. Não suporto mais tanta parcialidade!	0
"Parece coisa do estilo de política: ""fisiologismo para garantir a governabilidade"", vulgo tratoraço..."	0
De 2004 a 2016 votei em canditados do PCB, pq sempre acredito na construção e fortalecimento de.pautas mais à esquerda. Mas de 2018 pra cá, não tem como não. Não estamos em situação que nos permita. E não é apenas no nível federal, nos estados e municípios a situação é igual.	0
Me orgulho muito da sua atuação na ALERJ, sempre coerente com os verdadeiros valores que um parlamentar deve se comprometer. Gostaria de vê-lá a partir de 2023 a frente do Executivo Estadual ou Senadora para contribuir mais ainda por nós do RJ.	0
Pra mim uma piada pra rir até 2026 kkkkk se pega essa porcaria de doença com essas vacinas da China, então pra que eu eu vou tomar ou usar máscaras? Prefiro confiar na minha imunidade corporal que eu tenho do que ficar refém de uma vacina sem eficácia.	0
Na realidade são excelentes notícias! Se o JB fez tanta coisa boa com um congresso atrapalhando, imagina o quanto poderá ser feito tendo a maioria! Como disse a bloguista da Globolixo! O choro é livre!	0
Tô achando que não tem jeito para parar esse cara, deputados e senadores de rabo preso com o STF só pode dá isso aí.	0
Pelo jeito a senhora só tem inimigos pq se tivesse um único amigo ele já teria convencido a senhora a retirar a sua candidatura pra parar de passar vergonha em rede nacional além de economizar recurso público do vergonhoso Fundão eleitoral. #DebateNaBand	0
Índio que terra pra quê, conheço alguns Aqui no Amazonas que andam de railux e usam iPhone 13 e ficam tirando onda, sabe porque?porque eles querem trabalho eles não querem ser tratados como coitadinhos não.	0
A RAZÃO SE CHAMA FUNDO ELEITORAL AMADA,NÃO IMPORTA SE ELE TERÁ 1% DOS VOTOS,O NEGÓCIO É MORDER O DINHEIRO DO FUNDO!	1
PRA LEMBRAR, ESTA FIGURA NEFASTA AQUI CONHECIDA COMO JOICE, ESTARÁ NAS URNAS EM OUTUBRO, HORA DE ESMERILHAR A TODOS, SÃO PAULO!	1
Somos uma quantidade de rebanho o suficiente para reeleger nosso presidente no primeiro turno... Aguarde	0
Se eu quero Brasil justo não será a sra e nem astronauta. Quem é e ama o Povo, sabe que Bolsonaro nao defende povo, não combate fome, não esteve com povo para chorar os mortos.	0
O dinheiro, não é do Senado Federal é do povo, vamos seguir rasgando. Ano eleitoral até a desgraça alheia é palanque político. O Governo da AM que tinha que está à frente desse caso.	0
Quanto ao Xandão do Pcc, o q pretendem fazer uma vez q ele novamente está envolvido em golpe e abusos?	0
Cidadão de bem não vota em Marreco traíra nem em ladrão cachaceiro! #BolsonaroOrgulhoDoBrasil #FechadoComBolsonaro #BolsonaroReeleito2022	0
Puts, é uma falácia absurda essa da panfletagem direitista. Quando não é o comunismo, é o aborto, ou a maconha, ou isso, ou aquilo! Basta ver como o BR está agora e teremos o modo direita de ser! E aborto deveria ser caso de saúde pública e não de terrorismo político! Sem noção!	0
Kkkk vocês são as ratazanas de Brasília mas não se preocupem nós vamos fazer a limpeza. Temos o veneno certo para vocês. Vamos eleger Sérgio Moro presidente do Brasil.	0
liberdade, liberdade abre as asas sobre nós... #BolsonaroReeleitoEm2022 #BolsonaroReeleitoNoPrimeiroTurno	0
Votei em vc por seu posicionamento de direita, imaginei vc aqui em SP, mais aguerrida menos discurso mais ações e não foi assim, espero que vc reavalie sua postura, nessa eleição provavelmente vc não se elege, talvez vc tenha se perdido na isenção.	0
Só passou a vida dormindo com a ditadura, defendendo gente como o bolsodemo, vc é o teu colega lazer Martins são uma decepção. E querem continuar agarradinho n serviço público.velha do relho!!! Papel ridículo, vergonha alheia.	1
Agora pergunta pro Adrilkes se ele acha o Kim nazista? Podem se impressionar com a resposta agora.....	0
2 Gados Idolatras se mataram por dois bandidos imundos que nos rouba dia e noite. O mais nojento nessa história é que Lula e Bolsonaro vão usar essas mortes como bandeira política.	0
Faltou falar sobe a covardia e o mau caratismo de quem aprovou a reforma da previdência, a reforma trabalhista e agora tá defendendo que banqueiro tire a casa de pobre em meio a crise econômica	0
Os jovens tem chances de recuperar a razão e votar contra o comunismo e contra o lula, mais a Luiza Erundina na 5° ou 6° idade ñ tem recuperação mais, o tico e teco já abandonaram o cérebro rsrs	1
Na hora de colher os frutos do longo trabalho, é importante olhar para todos que sempre trabalharam e enfrentam os obstáculos dessa estrada rumo ao fim do Decr.65021, Agradecemos o apoio. *“Esse Governador RAIZ novamente JAMAIS!PDL22JÁ!”* #RodrigoGarciaJamais	0
Eita, essa foi uma voadora com os dois pés nos peitos do PT. 😂😂😂 Vai PT, faz teu nome! Bota uma mulher no lugar de Camilo pro senado	1
Para quem defendeu Governadores e Prefeitos que desviaram RECURSOS do Governo Federal do Combate a Pandemia na CPI do circo! Você não tem moral para ser nem SÍNDICA dos prédios INVADIDOS pelo Boulos	0
NYTimes alerta para risco de ataque dos militares às eleições no Brasil ... - Veja mais em	0
Direita: universidade públicas são um antro (sendo que estão muito na frente das privadas em TODOS os indicadores). Esquerda: mas vc já estudou em uma? Direita: Não. Nunca passei a menos de 100 m de uma.	0
Janaina, espero que a senhora toma as devidas providencia para caçar o mandato desse vagabundo, esse estrume .	0
Fátima querida quero pedir pelo meu irmão que fraturou o maxilar e está no final da fila,e tem três filhos que depende dele pra levar o sustento.	1
Isso é bolha🤡 Isso aqui é ser recebido pelo povo, sente a diferença. O povo condenou o Lula como ladrão e ele tem medo,se caga em ouvir a sentença,essa é a realidade 😂.Estar como o povo👇	0
MAS, o melhor foi: Bonner: A quem interessa Presidente? Chefe do Estado: Cumprir a lei. . Rasgaram a Constituição há anos o crime organizado do P@T e os aparelhados. . Tenho certeza que as pautas foram feitas pela Greta, MBL, Quebrando o tabu!	0
Que dizer que o pilantra, safado, picareta, pode xingar todo mundo o que ele fez é racismo sim!!! E tem que responder!! Vcs são tudo picareta!!!	0
Como são fingidos, essa política de peças veio no governo Dilma, depois dos assaltos promovidos pela quadrilha	0
Deputada precisamos de uma solução sobre as notas erradas do Enem, o Sisu começa daqui três horas e trinta minutos.	0
Boca de Esquerdista é pior que privada pública! Transborda 💩💩💩💩 #FORAESQUERDA #9DEDOSNACADEIA #FECHADOCOMBOLSONARO	0
Oq faz o Rio tremer nunca foi ministro... Acorda,a bolha q os políticos vivem é diferente do povão. Palhaçada.!!	0
Vereadora, estou contando com sua participação nesse mínimo ato de justiça em favor das mulheres, da justiça e da probidade. #CassaGabrielMonteiro	0
O maior ladrão que nossa nação já teve está nessa revista de cunho esquerdista mais ela vim para anda nas rua com esse líder para vê sem se pago com pão com mortadela o povão mesmo aí ela mudar essa capa logo	0
Até a última quinta feira não tinha parado pra olhar se quer as opções de votos, tamanho a polarização dos candidatos que figuram como líderes nas pesquisas. A sua postura durante o debate não só me convenceu a votar em você como as outras 09 pessoas da minha casa.	0
Por favor, precisamos de sua ajuda!! Muitos estudantes não conseguiram finalizar as inscrições para o Enem 2022. Precisamos estender e subir a hashtag #ReabreEnem para que esse movimento alcance o maior números de pessoas possíveis. Copie, cole e compartilhe: #ReabreEnem	0
Governo Bolsonaro destinou MAIS de RS 2.5 TRILHÕES para pagar juros para os banqueiros (dívida pública), enquanto segue cortes de recursos na SAÚDE, EDUCAÇÃO, MORADIA, FARMÁCIA POPULAR, CRECHE.... E TODAS AS ÁREAS SOCIAIS. #LimiteDosJuros	0
Que decepção ver a senhora apoiando aborto, legalização das drogas, dentre outras coisas que a Bíblia condena, apoiando saques, atos que desagradam a Deus. O verdadeiro cristão, aqueles que seguem Cristo não apoiam	1
Cheque em branco? O povo conhece décadas antes de você se apresentar.Conhecemos e sabemos o que ele fez e que é capaz de fazer muito mais. É LULA ,os outros são história pra enganar o povo. #LulaNo1ºTurno #LulaPresidente13	0
Eles tem um projeto sinistro de poder aqui para o Brasil. BOLSONARO 22! NOSSO PILAR CONTRA A ESQUERDA.	0
KKKKKKKKK Duvido q se candaditaria se fosse com dinheiro próprio. Só faz essa palhaçada pq é dinheiro dos outros.	0
Bora legislar trapaceando? Acha que a gte esqueceu que vc colocou seu namorado pra trabalhar na sua Campnaha e depois tu fez cara de paisagem? Depois incentivou burlar acesso a campanha p prejudicar candidato desestabilizando o jogo democrático? A sua piscina tá cheia de 🐀🎶	0
Na verdade não tem nada de tolerância. Querem enfiar guela abaixo da sociedade tradicional e principalmente cristã que seus conceitos de famílias estão certos e é tudo normal. Vou procurar aqui na minha Bíblia e se não encontrar vou pedir orientação de um sacerdote para saber.	0
Impediu de investir não, só vetou a mamata pra bando de artista vagabundo que não sabe viver sem o dinheiro do Estado.	0
Tabata, apesar de considerar a ideia interessante a princípio, acho que no Brasil - ainda mais considerando o percentual de estudantes cotistas - ela acabaria penalizando justamente o mais pobre por ascender socialmente. =/	0
e Haddah, quando foi Ministro da Educação, só embolsando dinheiro público, comeu o cool da Educação, e não fez nada de relevante, os dados mostram, o nível da educação básica e superior são péssimos...	0
Outra coisa comprovadamente todas manifestações foram pacífica com famílias nas ruas porque falam que excitam a violência, só pela opinião contrária?	0
Que hipocrisia Janaína. Você ajudou a eleger toda essa corja com seu discurso. E eles já diziam coisas cruéis. Tá surpresa?	0
Deputada Estadual - SP JANAÍNA PASCHOAL, não aprove a DIGA NÃO AO PLC 3 E PERMITA QUE POSSAMOS ENXERGA-LO DE OUTRA FORMA, QUE NÃO INIMIGO DA EDUCAÇÃO. NÃO SE ALIEM A QUEM FICARÁ MARCADO COMO O PIOR GESTOR PARA A CARREIRA DO MAGISTÉRIO.	0
Aviso aos homens : se uma mulher é agredida por outro homem e vocês apenas observam e nada fazem, vocês são cúmplices da agressão!	0
Devo confessar que ultimamente, junto com o Véio do Rio vc estão muito amargos, principalmente você.	0
“Muitas vezes é a falta de caráter que decide uma partida. Não se faz literatura, política e futebol com bons sentimentos.” (Nelson Rodrigues) Preferimos os bons sentimentos e RESPEITO. Limpeza na política em 2022. #RodrigoGarciaFim	0
Vocês são completamente loucos. Insanos e sem escrúpulos. Os mesmos idiotas do fica em casa e foda-se o povo	0
por que a conta de conhecida há anos por seus trabalhos como atriz e ativista não tem sua conta verificada?	0
Sua imbecil... não tome a vacina... ceda a sua dose para quem quer viver... e não encha a porra do meu saco!	0
Presidenta marionete de cachaceiro condenado, que a abandonou. E ela cheia de simpatia com os que votaram por seu impeachiment. Aplaudiu Alexandre que com certeza ajudou a planejar o gopi com Temer. Então, que vergonha dessa mulher!	1
Sei que não é obrigação sua prestar satisfação, mas os.ue vc acha da tese de internacionalizacao da Amazônia e de gestão global da floresta defendida da cúpula do PT?	0
"Hahahahah....""10 anos de mandato para Ministro do STF""? Esse é o teu projeto de mudança para o STF? Vai deixar mais suscetível à influência política as indicações."	0
Vc foi presenteada com um dom.... o dom da cara de pau e da mentira. Vejo que aproveita bem a ambos.	0
Aumento do salário mínimo estadual, eh “só pra inglês ver”demagogia! O estado pode até aumentar o salário , mas por lei, os empresários são obrigados a seguir o piso salário federal.E se fosse possível, seria um desastre, geraria desemprego ! #TarcisioGovernadorSP10	0
Para os sabujos da elite brasileira e os pobres de direita amestrados, sindicato bom é o dos patrões. Nem os capitalistas norte-americanos são tão infames.	0
"D. Erika maluca locay! Só a ""presidenta"" D. Dirma Rousseff (@dilmabr ) para falar está pérola!!! Voltar pra onde? Pra sua insignificância!!!!!"	1
Que o Queidroga seja formado ok, mas é um tremendo mau caráter. Já o marreco creio que comprou o diploma.	0
Sim, o recado é o seguinte vamos aplicar a lei, com exceção dos casos envolvendo corrupção e padrinhos políticos... Interessante tbm essa configuração nova de vítima, acusação e juiz tudo ao msm tempo...	0
Poxa Professora. Me desculpe, mas se os caciques do partido rifarem o Moro, eu rifo o partido tambem.	0
Sem dúvida que ele sozinho poderia chegar a 15% com apoio do Bozo não vai chegar a 10% Kkkk , Oh Glória!	0
Kkkkkkkkkkkkkkkk enquanto o Twitter estava nas mãos da esquerda, censurando as pessoas de Direita não tinha problemas né kkkkkkkkkkkkk	0
mas isso é apenas uma fraçõ de tempo coronel que são vis apenas como um objeto mas a verdadeira mulher éforte perseverante conservadora	1
Lula lá! Lula já! #LulaNo1ºTurno #PrefiroLula13 #BrasilDaEsperanca 🇧🇷🚩 EU VOTO 13 ❤️ LULA PRESIDENTE HOJE☀️ ESPERANÇOSO ‼️	0
Anneeeeeee, eu queria falar com vc sobre ideias pra plataforma de governo. Tem algum meio de diálogo?	0
Estamos esperando explicações! Tem processo parado lá no STF? Porque todos os a favor desta PL da CENSURA na internet e que favorece o monopólio da informação da velha imprensa podr3 serão EXPOSTOS e vamos viralizar seus nomes aos 4 ventos	0
Não resta mais nada a eles a não ser gritos, gemidos, desespero, choro, revolta e uma de irem tomar no tobes ! Não adianta mais pois já está consumado BOLSONARO22 REELEITO EM PRIMEIRO TURNO EM 2022 ! O choro é livre mas o sapo barbudo ?	0
Amada quando vai cair a ficha da senhora que já vivemos uma DITADURA do JUDICIÁRIO ( STF) aqui no Brasil?	1
Verdade, vamos votar em partidos de direita e apoiar o porte de armas para redução drástica desses números	0
sendo realista, Freixo não ganha num segundo turno. Ele perdeu até pro Crívela na capital. Imagina no estado.todo. O eleitorado crente não vota nele. É um desperdício de vagas na Câmara ele não sair candidato a deputado federal.	0
Tipo, o Brasil não, mas uns 85% mais ou menos e aumentando a taxa com o presidente aparelhando tudo.	0
Tão esperneando mais do que siri numa lata. Vão tomar uma surra nas urnas que nunca mais se metem a besta!	0
Que ridícula você é! Nunca me enganou! Que bom você usou uma foto com uma imagem de uma provável rainha. Assim poderemos usar a mesma imagem para decretarmos o seu fim na política. #AdeusJoiceHasselman	1
Ainda estou aguardando o retorno do professor, se ele já leu o seu livro na escola do meu Pequeno... falei do livro, do Instituto e da sua luta para amigas e familiares, uns 3 votos com certeza eu já consegui!	0
Que conversa é essa? Os EUA não tem que se meter nos nossos assuntos e além do mais o jornalista é inglês. Não ajude a internacionalizar a Amazônia.	0
Simples. Os que condenam Musk querem liberdade absoluta só pra esquerdalha. Com Zuckerberg eles limitavam a direita. Bandidos. Com Musk, todos, TODOS, tem liberdade. Pra esquerdalha isso é péssimo. Eles são os verdadeiros tiranos.	0
Se o melhor Presidente que o Brasil já teve é insignificante, imagine você na escala. Não passa de um plâncton! Bolsonaro reeleito no primeiro turno!!	0
Escárnio é a sua existência. Vc está a serviço da quadrilha q quer dar golpe e tomar o poder. Silveira está a favor do cidadão e bateu de frente com bandidos togados. Vc baba ovo pra esquerda. Vc defende o comunismo e finge pregar a democracia.	0
Fala-se numa proposta do PT para isentar os professores até 5 salários mínimos. Se não me engano, Haddad prometeu em 2018.	0
CADE O TELEFONE? MULHER E ROUBADA NA FRENTE DO LULA E ELE FINGIU QUE NÃO VIU. CUIDADO PET... via	0
Não constitui novidade: Acreditamos no Bebiano,no Moro,no Mandeta, no Major Olímpio,na Mara Cabrilli, no Witzel e erramos.- os que se elegeram na esteira do Bolsonaro e hoje são os traidores receberão a resposta nas urnas.Assim espero	0
sim meus pais me deram todas vacinas enquanto era bebê, estão todas em dias. Agora se você quer saber se tomei essa falsidade que vocês dizem que funciona e já está na décima quinta dose e ainda pega o vírus chinês não tomei e nem vou tomar.	0
ORDENS ILEGAIS NÃO SE CUMPREM, QUE POLÍCIA FEDERAL É ESTA QUE ESTÁ A SERVIÇO DESSE ALEXANDRE DE MORAES????	0
Se vc achou melhor para vc escolher o MDB .. ta ótimo..respeito suas escolhas....torço por vc..tmj 👊	0
Não te compro, terei meus pés atrás com vc, mas sim, queremos esse apoio e sim seja bem vinda! Nossas discordâncias debateremos em 23, a democracia vai se sobrepor a bárbarie! E q bom q mesmo discordando de seus vários posicionamentos, concordamos no q é fundamental AGORA!	0
Sim.... Marcelo Odebrecht delatou o Moro por receber dinheiro público roubado em suas palestras ..... kkkkkkkkk SQÑ	0
Meu Deus! Atentem: 🄿🅁🄾🄵🄴🅂🅂🄾🅁🄰!⃞ Eu tenho ᐯᗴᖇᘜOᑎᕼᗩ. Essa é a causa que nos impede de termos o respeito da sociedade.	0
Meus sentimentos doutora Nise, que as melhores lembranças de sua querida mãe sejam o remédio para esse momento em sua vida,	0
Vendo tantos veículos de imprensa escancaradamente parciais, logo comprados, passei a duvidar das pesquisas de intenções de votos. Nesse sentido, vou de Ciro	0
"A ignóbil da ainda não entendeu. ""Jornalista"", Lá na tem vários do mesmo ""nível""."	1
com em carreata pelo Maracanã.. Bené desejo todas as bençãos na sua caminhada .... Um forte abraço.	0
A aprovação de defensivos agrícolas estava travada há anos, por políticos como você, que atacam o agronegócio, sem apresentar uma solução viável. Quer alimentar 1 bilhão de pessoas com agricultura familiar, compostagem e húmus? Aaah, a JBS já deu um troco para o Lula e cia.	0
A Esquerda Comunista,Socialistas,Artistas, Militantes,Jornalistas,Dissiminam Falsas Narrativas e Pesquisas Falsas Mentirosas,a Favor d Larápio,o Brasil Real q dá Certo,Governado pelo Bolsonaro,Vai Crescendo, Criando Milhares d Emprego e Renda,Inflação,Contas Públicas Controlada.	0
De qualidade para quem, cara-pálida ? A atual garotada é um bando de analfabetos funcionais. Para qualificar decentemente são necessários cerca de 20 anos.	1
"Solidariedade Vereadora. É aquilo que bem disse o vereador Renato Freitas: ""o lugar de vocês não é aqui"". ■ Cabe à gestão da Câmara de Uberlândia agir imediata e efetivamente para que esta indecência cesse. Seguranças com treinamento adequado é algo tecnicamente fácil. ✊🏿✊🏽✊🏾"	0
Cara foi reprovado no estágio probatório...rsrs Auto exilado em Cuba? Auto Exilado na Venezuela? Auto Exilado na Coreia do Norte? Não, na Europa, bobo ele não é...rs Receberá o...	0
Com todo respeito e admiração pela senadora, mais é preciso mais do que ela tem para oferecer, é preciso mais que boa vontade.	0
A montagem ficou muito malfeita o Ladrão tá lascado! Vai perder feio pra bolsonaro 😂	0
2022 pode ser o ano da retomada!!! Que assim seja. Mas o novo presidente precisa ter o compromisso de olhar para o povo! Garantir que tenhamos nosso poder de compra de novo. Que possamos a voltar a sonhar em ter nosso teto, nossos direitos... Que as políticas públicas voltem...	0
